pair_id,CUI,label,category,original_cui,start_index,end_index
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0031350,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0032285,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0031350,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C1561643,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0027720,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0878544,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0011854,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0023895,non-entailment,tests_diseases,C0018801,,
"1f318086-66c7-11e7-9a6d-f45c89b91419,ng",C0037278,non-entailment,tests_diseases,C0018801,,
1f32bd5c-66c7-11e7-bf82-f45c89b91419,C0042029,entailment,tests_diseases,C0042029,14,37
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0032227,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0018802,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0020473,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0003504,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0032285,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0020473,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0023895,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0002965,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0007177,non-entailment,tests_diseases,C0042029,,
"1f32bd5c-66c7-11e7-bf82-f45c89b91419,ng",C0009319,non-entailment,tests_diseases,C0042029,,
1f33d606-66c7-11e7-aa3e-f45c89b91419,C0011847,entailment,tests_diseases,C0011847,12,20
1f35710a-66c7-11e7-b6e2-f45c89b91419,C0023895,entailment,tests_diseases,C0023895,16,29
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0017178,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0025517,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0030469,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C1384641,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0042029,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0017178,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0018799,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0025517,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0024115,non-entailment,tests_diseases,C0023895,,
"1f35710a-66c7-11e7-b6e2-f45c89b91419,ng",C0024117,non-entailment,tests_diseases,C0023895,,
1f36eefe-66c7-11e7-8302-f45c89b91419,C0003507,entailment,tests_diseases,C0003507,16,31
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C1561643,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0745136,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0027868,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0162871,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0021390,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0018802,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0002965,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0034063,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0340285,non-entailment,tests_diseases,C0003507,,
"1f36eefe-66c7-11e7-8302-f45c89b91419,ng",C0035204,non-entailment,tests_diseases,C0003507,,
23eba750-66c7-11e7-a9bc-f45c89b91419,C0948089,entailment,treatments_diseases,C0948089,60,83
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0027051,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0004610,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0040997,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0003869,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0038454,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C1561643,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C1410927,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0008350,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0004623,non-entailment,treatments_diseases,C0948089,,
"23eba750-66c7-11e7-a9bc-f45c89b91419,ng",C0403447,non-entailment,treatments_diseases,C0948089,,
23f0a2be-66c7-11e7-ad4c-f45c89b91419,C0011847,entailment,treatments_diseases,C0011847,16,24
23f212a2-66c7-11e7-a101-f45c89b91419,C0948089,entailment,treatments_diseases,C0948089,38,61
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0264714,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C1510654,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C1410927,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0017160,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0002940,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0014335,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0041912,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0242966,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0002940,non-entailment,treatments_diseases,C0948089,,
"23f212a2-66c7-11e7-a101-f45c89b91419,ng",C0027868,non-entailment,treatments_diseases,C0948089,,
23f5ca5a-66c7-11e7-873e-f45c89b91419,C0042029,entailment,treatments_diseases,C0042029,18,21
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0020258,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0007282,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0008350,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0008350,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0022660,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0022638,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0027868,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0018802,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0856747,non-entailment,treatments_diseases,C0042029,,
"23f5ca5a-66c7-11e7-873e-f45c89b91419,ng",C0041952,non-entailment,treatments_diseases,C0042029,,
23f676e4-66c7-11e7-819a-f45c89b91419,C0022660,entailment,treatments_diseases,C0022660,18,37
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0239946,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0085581,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0017160,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0275518,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0729552,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0041912,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C1410927,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0239946,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0042373,non-entailment,treatments_diseases,C0022660,,
"23f676e4-66c7-11e7-819a-f45c89b91419,ng",C0018802,non-entailment,treatments_diseases,C0022660,,
23f7e600-66c7-11e7-be15-f45c89b91419,C0020538,entailment,treatments_diseases,C0020538,12,31
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0085605,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0011334,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0030469,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0038454,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0008325,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0021390,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0018801,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0003962,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0018790,non-entailment,treatments_diseases,C0020538,,
"23f7e600-66c7-11e7-be15-f45c89b91419,ng",C0032285,non-entailment,treatments_diseases,C0020538,,
23f8ebe8-66c7-11e7-8d1c-f45c89b91419,C0027765,entailment,treatments_diseases,C0027765,18,40
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0023212,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0032227,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0004623,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0011334,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0025517,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C1510654,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0003507,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0206062,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0746883,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0011168,non-entailment,symptoms_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0155626,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C1956346,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0018790,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0003504,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0585105,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0151740,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0020538,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0020676,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0729552,non-entailment,treatments_diseases,C0027765,,
"23f8ebe8-66c7-11e7-8d1c-f45c89b91419,ng",C0027051,non-entailment,treatments_diseases,C0027765,,
23f97af6-66c7-11e7-9454-f45c89b91419,C0264714,entailment,treatments_diseases,C0264714,16,35
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0085605,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0038454,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0041912,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0027051,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0018790,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0024117,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0151740,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0403447,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0042029,non-entailment,treatments_diseases,C0264714,,
"23f97af6-66c7-11e7-9454-f45c89b91419,ng",C0021390,non-entailment,treatments_diseases,C0264714,,
23fa331a-66c7-11e7-8a0d-f45c89b91419,C0030469,entailment,treatments_diseases,C0030469,12,25
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0272285,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0042373,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0008311,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0015544,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0019064,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0007177,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0023211,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0014179,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0876973,non-entailment,treatments_diseases,C0030469,,
"23fa331a-66c7-11e7-8a0d-f45c89b91419,ng",C0019064,non-entailment,treatments_diseases,C0030469,,
23fa84ac-66c7-11e7-b926-f45c89b91419,C0035078,entailment,treatments_diseases,C0035078,8,21
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0009319,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0742078,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0024115,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0002940,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0023895,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0085581,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0023211,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0021390,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0020305,non-entailment,treatments_diseases,C0035078,,
"23fa84ac-66c7-11e7-b926-f45c89b91419,ng",C0403447,non-entailment,treatments_diseases,C0035078,,
23fb5792-66c7-11e7-937a-f45c89b91419,C0036690,entailment,treatments_diseases,C0036690,35,41
23fc618a-66c7-11e7-acb2-f45c89b91419,C0018802,entailment,treatments_diseases,C0018802,16,40
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0458219,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0004153,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0264733,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0023895,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0017160,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0746731,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0023211,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C1956346,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0027868,non-entailment,treatments_diseases,C0018802,,
"23fc618a-66c7-11e7-acb2-f45c89b91419,ng",C0264490,non-entailment,treatments_diseases,C0018802,,
23fd2b7e-66c7-11e7-9ffd-f45c89b91419,C0020538,entailment,treatments_diseases,C0020538,16,35
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0004610,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0018939,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0264490,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0729552,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0007193,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0042029,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0019372,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0015544,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0017168,non-entailment,treatments_diseases,C0020538,,
"23fd2b7e-66c7-11e7-9ffd-f45c89b91419,ng",C0040558,non-entailment,treatments_diseases,C0020538,,
23fd5d68-66c7-11e7-9878-f45c89b91419,C0018799,entailment,treatments_diseases,C0018799,16,31
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0745136,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0162871,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0007286,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0007785,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0742078,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0742078,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0040583,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0020456,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0035204,non-entailment,treatments_diseases,C0018799,,
"23fd5d68-66c7-11e7-9878-f45c89b91419,ng",C0242966,non-entailment,treatments_diseases,C0018799,,
23fff552-66c7-11e7-ab8a-f45c89b91419,C0948089,entailment,treatments_diseases,C0948089,33,56
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0034065,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0007177,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0014868,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0027765,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0085096,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0040583,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0206062,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0001175,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0275518,non-entailment,treatments_diseases,C0948089,,
"23fff552-66c7-11e7-ab8a-f45c89b91419,ng",C0876973,non-entailment,treatments_diseases,C0948089,,
24032652-66c7-11e7-9d58-f45c89b91419,C0024117,entailment,treatments_diseases,C0024117,12,35
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0040558,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0876973,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0011175,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0011175,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0031039,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0272285,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0878544,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C1561643,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0085605,non-entailment,treatments_diseases,C0024117,,
"24032652-66c7-11e7-9d58-f45c89b91419,ng",C0038454,non-entailment,treatments_diseases,C0024117,,
2403cb78-66c7-11e7-8732-f45c89b91419,C0020538,entailment,treatments_diseases,C0020538,12,24
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0022116,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0151740,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0011880,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0042373,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0014335,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0742078,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0011880,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0040997,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0011860,non-entailment,treatments_diseases,C0020538,,
"2403cb78-66c7-11e7-8732-f45c89b91419,ng",C0034065,non-entailment,treatments_diseases,C0020538,,
2404745e-66c7-11e7-9587-f45c89b91419,C1264613,entailment,treatments_diseases,C1264613,18,54
