pair_id,CUI,label,original_cui,start_index,end_index
"243f5062-66c7-11e7-8fe6-f45c89b91419,ng",C0018790,non-entailment,C0037315,,
"189a0cf0-66c7-11e7-aba1-f45c89b91419,ng",C0155626,non-entailment,C0022660,,
24141640-66c7-11e7-a97e-f45c89b91419,C0151517,entailment,C0151517,19,39
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0162871,non-entailment,C0949083,,
"2428e0a2-66c7-11e7-a7c3-f45c89b91419,ng",C1510654,non-entailment,C0018790,,
242e3ec6-66c7-11e7-8ab8-f45c89b91419,C0398623,entailment,C0398623,22,40
"23fc0a8c-66c7-11e7-8389-f45c89b91419,ng",C0019348,non-entailment,C0262655,,
"189a298a-66c7-11e7-8602-f45c89b91419,ng",C0020538,non-entailment,C0020456,,
"242e3ec6-66c7-11e7-8ab8-f45c89b91419,ng",C0149871,non-entailment,C0398623,,
"18937ca2-66c7-11e7-8c7d-f45c89b91419,ng",C0011880,non-entailment,C0018802,,
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0014544,non-entailment,C0152025,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0032227,non-entailment,C0035021,,
"23ee10b4-66c7-11e7-b754-f45c89b91419,ng",C0011849,non-entailment,C0007787,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0020542,non-entailment,C0024115,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0040583,non-entailment,C0012813,,
"18933d64-66c7-11e7-874c-f45c89b91419,ng",C0001339,non-entailment,C0020456,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0022104,non-entailment,C0149931,,
"2402a7de-66c7-11e7-8392-f45c89b91419,ng",C0149931,non-entailment,C0030305,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0151517,non-entailment,C0026269,,
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0007282,non-entailment,C0020538,,
"189a32d8-66c7-11e7-81b7-f45c89b91419,ng",C0037315,non-entailment,C0004364,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0007194,non-entailment,C0023895,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0162871,non-entailment,C0024131,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0027051,non-entailment,C0011880,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0030305,non-entailment,C0010054,,
"23f9e0f4-66c7-11e7-91bc-f45c89b91419,ng",C0030312,non-entailment,C0162871,,
"242af400-66c7-11e7-928f-f45c89b91419,ng",C0032326,non-entailment,C0018802,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0022661,non-entailment,C0014544,,
"2412f918-66c7-11e7-bbb4-f45c89b91419,ng",C0235325,non-entailment,C0030312,,
"242eae42-66c7-11e7-b8ce-f45c89b91419,ng",C0018802,non-entailment,C0030283,,
"189bf1f4-66c7-11e7-bc85-f45c89b91419,ng",C0013182,non-entailment,C0007282,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0023890,non-entailment,C0010054,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0003864,non-entailment,C0022661,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0026269,non-entailment,C0020538,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0742758,non-entailment,C0022661,,
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0020456,non-entailment,C0032371,,
"241f9128-66c7-11e7-bed7-f45c89b91419,ng",C0007766,non-entailment,C0520679,,
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0004763,non-entailment,C0020538,,
"240cedfa-66c7-11e7-8f92-f45c89b91419,ng",C0013182,non-entailment,C0024117,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0019348,non-entailment,C0034063,,
24148242-66c7-11e7-816e-f45c89b91419,C0020538,entailment,C0020538,29,41
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C0162871,non-entailment,C0242231,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0018799,non-entailment,C0149801,,
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0030305,non-entailment,C0026267,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0008350,non-entailment,C0002871,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0022660,non-entailment,C0014544,,
"242eae42-66c7-11e7-b8ce-f45c89b91419,ng",C0011880,non-entailment,C0030283,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0085129,non-entailment,C0235329,,
"23ef22b8-66c7-11e7-93e1-f45c89b91419,ng",C0018799,non-entailment,C0020538,,
"23fcc6a2-66c7-11e7-b4ec-f45c89b91419,ng",C0149721,non-entailment,C0010054,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0023895,non-entailment,C0155909,,
"23ee10b4-66c7-11e7-b754-f45c89b91419,ng",C0011880,non-entailment,C0007787,,
"2432d8a8-66c7-11e7-a1af-f45c89b91419,ng",C0002965,non-entailment,C0010709,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0026267,non-entailment,C1960800,,
"189de41c-66c7-11e7-bfaa-f45c89b91419,ng",C0019348,non-entailment,C0022660,,
2439dac2-66c7-11e7-af75-f45c89b91419,C0333559,entailment,C0333559,23,39
2418229e-66c7-11e7-9377-f45c89b91419,C0032962,entailment,C0032962,19,45
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0011854,non-entailment,C0023895,,
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C0014009,non-entailment,C0235329,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0032371,non-entailment,C0035021,,
"23ff4e5c-66c7-11e7-b6e5-f45c89b91419,ng",C0025517,non-entailment,C0020542,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0949083,non-entailment,C0022661,,
"1f2e261e-66c7-11e7-a8f3-f45c89b91419,ng",C0014544,non-entailment,C0027051,,
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0018099,non-entailment,C0018790,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0018790,non-entailment,C0019348,,
189c6088-66c7-11e7-8f21-f45c89b91419,C0007787,entailment,C0007787,24,27
"240cedfa-66c7-11e7-8f92-f45c89b91419,ng",C1510654,non-entailment,C0024117,,
"1f2da486-66c7-11e7-94ca-f45c89b91419,ng",C0022104,non-entailment,C0018790,,
"2425865a-66c7-11e7-b45d-f45c89b91419,ng",C0024131,non-entailment,C0038449,,
"23fac0fa-66c7-11e7-bb11-f45c89b91419,ng",C0018099,non-entailment,C0587044,,
"1899f6f4-66c7-11e7-baa4-f45c89b91419,ng",C1527303,non-entailment,C0018099,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0235329,non-entailment,C0149931,,
"2404e826-66c7-11e7-bd9b-f45c89b91419,ng",C0002940,non-entailment,C0020538,,
18947a12-66c7-11e7-92a0-f45c89b91419,C0002871,entailment,C0002871,41,47
"242a6ac6-66c7-11e7-b43f-f45c89b91419,ng",C0021843,non-entailment,C0003507,,
"1f36dc5c-66c7-11e7-a54f-f45c89b91419,ng",C1527303,non-entailment,C0020456,,
242a0f5e-66c7-11e7-a4fc-f45c89b91419,C0020538,entailment,C0020538,17,36
1f366894-66c7-11e7-820b-f45c89b91419,C0020538,entailment,C0020538,17,36
"2409c8ca-66c7-11e7-aefd-f45c89b91419,ng",C0032371,non-entailment,C0027051,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0004763,non-entailment,C0457949,,
"23fff05c-66c7-11e7-93d4-f45c89b91419,ng",C0150055,non-entailment,C0007282,,
"189a0248-66c7-11e7-9e2d-f45c89b91419,ng",C0149721,non-entailment,C0027051,,
1f36dc5c-66c7-11e7-a54f-f45c89b91419,C0020456,entailment,C0020456,12,25
"2428e0a2-66c7-11e7-a7c3-f45c89b91419,ng",C0494475,non-entailment,C0018790,,
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0742758,non-entailment,C0152025,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0694549,non-entailment,C0010054,,
"23fcc6a2-66c7-11e7-b4ec-f45c89b91419,ng",C0023890,non-entailment,C0010054,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0032371,non-entailment,C0012813,,
"241edc24-66c7-11e7-9157-f45c89b91419,ng",C0003864,non-entailment,C0020538,,
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0010709,non-entailment,C0013182,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0149801,non-entailment,C0018801,,
"2402a7de-66c7-11e7-8392-f45c89b91419,ng",C0011854,non-entailment,C0030305,,
"23f0c76c-66c7-11e7-9db4-f45c89b91419,ng",C0022104,non-entailment,C0027765,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0162871,non-entailment,C0018799,,
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0333559,non-entailment,C0020538,,
"24071050-66c7-11e7-91fd-f45c89b91419,ng",C0040583,non-entailment,C0010054,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0022104,non-entailment,C0032326,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0040583,non-entailment,C0149931,,
"23ebd37e-66c7-11e7-aec4-f45c89b91419,ng",C0014118,non-entailment,C0032290,,
"1f366894-66c7-11e7-820b-f45c89b91419,ng",C0034063,non-entailment,C0020538,,
"24128b10-66c7-11e7-a992-f45c89b91419,ng",C0008350,non-entailment,C0003486,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0007194,non-entailment,C0876973,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0023890,non-entailment,C0011168,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0034155,non-entailment,C0020538,,
"24137780-66c7-11e7-b93e-f45c89b91419,ng",C0152020,non-entailment,C0023890,,
"240b163a-66c7-11e7-a344-f45c89b91419,ng",C0151517,non-entailment,C0018802,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0520679,non-entailment,C0026269,,
23f66e06-66c7-11e7-92ce-f45c89b91419,C0011847,entailment,C0011847,17,25
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0520679,non-entailment,C0018790,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0235329,non-entailment,C0024117,,
"23fac0fa-66c7-11e7-bb11-f45c89b91419,ng",C0042345,non-entailment,C0587044,,
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0015230,non-entailment,C0020538,,
"2431a0ca-66c7-11e7-a2c0-f45c89b91419,ng",C0038449,non-entailment,C0001339,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0011849,non-entailment,C0024115,,
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C1527303,non-entailment,C0042345,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0030312,non-entailment,C0020538,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0003864,non-entailment,C0007282,,
"242a6ac6-66c7-11e7-b43f-f45c89b91419,ng",C0004763,non-entailment,C0003507,,
"1f309338-66c7-11e7-b3ab-f45c89b91419,ng",C0035078,non-entailment,C0019348,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0022660,non-entailment,C0034155,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0333559,non-entailment,C0002871,,
"241edc24-66c7-11e7-9157-f45c89b91419,ng",C0742758,non-entailment,C0020538,,
"240cedfa-66c7-11e7-8f92-f45c89b91419,ng",C0002965,non-entailment,C0024117,,
"1f300166-66c7-11e7-afd7-f45c89b91419,ng",C0018790,non-entailment,C0011860,,
"24257d2c-66c7-11e7-9a5e-f45c89b91419,ng",C0035078,non-entailment,C0002965,,
"23fd3b78-66c7-11e7-957e-f45c89b91419,ng",C0876973,non-entailment,C0235480,,
"242d5542-66c7-11e7-b796-f45c89b91419,ng",C0018802,non-entailment,C0009450,,
"24150822-66c7-11e7-b3d8-f45c89b91419,ng",C0030312,non-entailment,C0002871,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0001339,non-entailment,C0020538,,
23f4254c-66c7-11e7-b0de-f45c89b91419,C0004096,entailment,C0004096,27,33
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0003504,non-entailment,C0162871,,
"242a6ac6-66c7-11e7-b43f-f45c89b91419,ng",C0333559,non-entailment,C0003507,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0949083,non-entailment,C0024117,,
"23fac0fa-66c7-11e7-bb11-f45c89b91419,ng",C0030283,non-entailment,C0587044,,
"23f0c76c-66c7-11e7-9db4-f45c89b91419,ng",C0235325,non-entailment,C0027765,,
"23f038ba-66c7-11e7-9871-f45c89b91419,ng",C0152025,non-entailment,C0018802,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0149931,non-entailment,C0012813,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0020542,non-entailment,C0150055,,
240c9938-66c7-11e7-b43d-f45c89b91419,C0038454,entailment,C0038454,21,37
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0558382,non-entailment,C0024115,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0003864,non-entailment,C0032285,,
"23fa70b4-66c7-11e7-bb50-f45c89b91419,ng",C0030312,non-entailment,C0162871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0037199,non-entailment,C0002871,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0022661,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0403447,non-entailment,C0010054,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0010068,non-entailment,C0026269,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0007787,non-entailment,C0034155,,
242c537a-66c7-11e7-83eb-f45c89b91419,C0011847,entailment,C0011847,17,25
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0262655,non-entailment,C0022661,,
"241f9128-66c7-11e7-bed7-f45c89b91419,ng",C0442874,non-entailment,C0520679,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0150055,non-entailment,C0149801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0403447,non-entailment,C0018801,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0008272,non-entailment,C0010054,,
"1f36b422-66c7-11e7-b056-f45c89b91419,ng",C0565599,non-entailment,C0042029,,
"2428d530-66c7-11e7-a04a-f45c89b91419,ng",C0007766,non-entailment,C0042029,,
"1f2d4f5c-66c7-11e7-91f2-f45c89b91419,ng",C0520679,non-entailment,C0038454,,
"23f754cc-66c7-11e7-9378-f45c89b91419,ng",C0042029,non-entailment,C0032285,,
"23f43abe-66c7-11e7-84c5-f45c89b91419,ng",C0151517,non-entailment,C0494475,,
"23ff4e5c-66c7-11e7-b6e5-f45c89b91419,ng",C0030305,non-entailment,C0020542,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0030305,non-entailment,C0026269,,
"2432d8a8-66c7-11e7-a1af-f45c89b91419,ng",C1510654,non-entailment,C0010709,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0022660,non-entailment,C0150055,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0494475,non-entailment,C0004096,,
"2404e826-66c7-11e7-bd9b-f45c89b91419,ng",C0333559,non-entailment,C0020538,,
"189a32d8-66c7-11e7-81b7-f45c89b91419,ng",C0085129,non-entailment,C0004364,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0152020,non-entailment,C0014544,,
"2428e0a2-66c7-11e7-a7c3-f45c89b91419,ng",C0235329,non-entailment,C0018790,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0009450,non-entailment,C0007787,,
"23f98aee-66c7-11e7-9300-f45c89b91419,ng",C0023895,non-entailment,C0085615,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0032285,non-entailment,C0011168,,
"242f6d50-66c7-11e7-83a2-f45c89b91419,ng",C0002965,non-entailment,C0040583,,
"18933d64-66c7-11e7-874c-f45c89b91419,ng",C0014544,non-entailment,C0020456,,
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0011168,non-entailment,C0162871,,
24066310-66c7-11e7-9020-f45c89b91419,C0020538,entailment,C0020538,17,36
"189a298a-66c7-11e7-8602-f45c89b91419,ng",C0155626,non-entailment,C0020456,,
"23fcc6a2-66c7-11e7-b4ec-f45c89b91419,ng",C0010709,non-entailment,C0010054,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0149801,non-entailment,C0011880,,
"1f300166-66c7-11e7-afd7-f45c89b91419,ng",C0011168,non-entailment,C0011860,,
"24002d4a-66c7-11e7-8ca7-f45c89b91419,ng",C0011849,non-entailment,C0012813,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0002965,non-entailment,C0024115,,
"24111cc6-66c7-11e7-a6be-f45c89b91419,ng",C0007787,non-entailment,C0022661,,
"18963c80-66c7-11e7-a6d2-f45c89b91419,ng",C0042345,non-entailment,C0020456,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0030312,non-entailment,C0020538,,
"23fcb5c0-66c7-11e7-bc68-f45c89b91419,ng",C0026267,non-entailment,C0027051,,
"241edc24-66c7-11e7-9157-f45c89b91419,ng",C0022660,non-entailment,C0020538,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0149801,non-entailment,C0007282,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0035078,non-entailment,C0007273,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0494475,non-entailment,C0018799,,
"1f3547b6-66c7-11e7-9d04-f45c89b91419,ng",C0149871,non-entailment,C0565599,,
"1f366894-66c7-11e7-820b-f45c89b91419,ng",C0587044,non-entailment,C0020538,,
"24002d4a-66c7-11e7-8ca7-f45c89b91419,ng",C0236073,non-entailment,C0012813,,
"23f43abe-66c7-11e7-84c5-f45c89b91419,ng",C0015230,non-entailment,C0494475,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0011854,non-entailment,C0017152,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0027051,non-entailment,C0020538,,
"1f36c686-66c7-11e7-9dba-f45c89b91419,ng",C0035078,non-entailment,C0038454,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0037315,non-entailment,C0032285,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0004763,non-entailment,C0020538,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0011168,non-entailment,C0020538,,
"2404e826-66c7-11e7-bd9b-f45c89b91419,ng",C0020676,non-entailment,C0020538,,
244474e8-66c7-11e7-8176-f45c89b91419,C0011847,entailment,C0011847,17,25
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0022660,non-entailment,C0035078,,
"2425d8b0-66c7-11e7-83bc-f45c89b91419,ng",C0949083,non-entailment,C0027051,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0742758,non-entailment,C0949083,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0032326,non-entailment,C0876973,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0026267,non-entailment,C0020538,,
"2409c8ca-66c7-11e7-aefd-f45c89b91419,ng",C0034063,non-entailment,C0027051,,
"189c6088-66c7-11e7-8f21-f45c89b91419,ng",C0020676,non-entailment,C0007787,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0155909,non-entailment,C0011860,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0151517,non-entailment,C0022661,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0403447,non-entailment,C0004763,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0035021,non-entailment,C0004763,,
"23fcb5c0-66c7-11e7-bc68-f45c89b91419,ng",C0149801,non-entailment,C0027051,,
"1899f6f4-66c7-11e7-baa4-f45c89b91419,ng",C0679247,non-entailment,C0018099,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0403447,non-entailment,C0011860,,
"2431a0ca-66c7-11e7-a2c0-f45c89b91419,ng",C0018799,non-entailment,C0001339,,
"24071050-66c7-11e7-91fd-f45c89b91419,ng",C0035021,non-entailment,C0010054,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0152025,non-entailment,C0149801,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C1527303,non-entailment,C0011168,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0037315,non-entailment,C0876973,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C1959583,non-entailment,C0014118,,
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0034155,non-entailment,C0012813,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0015230,non-entailment,C0020538,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0019196,non-entailment,C0019348,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0022104,non-entailment,C0007787,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0026267,non-entailment,C0012813,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0262655,non-entailment,C0015230,,
"1f36dc5c-66c7-11e7-a54f-f45c89b91419,ng",C0030283,non-entailment,C0020456,,
"189c6088-66c7-11e7-8f21-f45c89b91419,ng",C0018099,non-entailment,C0007787,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C1527303,non-entailment,C0024131,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0008272,non-entailment,C0022661,,
"24137780-66c7-11e7-b93e-f45c89b91419,ng",C0149801,non-entailment,C0023890,,
"240b163a-66c7-11e7-a344-f45c89b91419,ng",C0019196,non-entailment,C0018802,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0010068,non-entailment,C0020538,,
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0152025,non-entailment,C0032371,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0038833,non-entailment,C0018802,,
"2425865a-66c7-11e7-b45d-f45c89b91419,ng",C0262655,non-entailment,C0038449,,
"23fff05c-66c7-11e7-93d4-f45c89b91419,ng",C0494475,non-entailment,C0007282,,
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0013182,non-entailment,C0022661,,
"242af400-66c7-11e7-928f-f45c89b91419,ng",C0002965,non-entailment,C0018802,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0011860,non-entailment,C0022661,,
"18963c80-66c7-11e7-a6d2-f45c89b91419,ng",C0150055,non-entailment,C0020456,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0009450,non-entailment,C0020676,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0007282,non-entailment,C0011860,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0017152,non-entailment,C0010054,,
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0024115,non-entailment,C0235325,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0333559,non-entailment,C0012819,,
"189a32d8-66c7-11e7-81b7-f45c89b91419,ng",C0011849,non-entailment,C0004364,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0011849,non-entailment,C0012813,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0152025,non-entailment,C0020538,,
"24137780-66c7-11e7-b93e-f45c89b91419,ng",C0042029,non-entailment,C0023890,,
"1f2e261e-66c7-11e7-a8f3-f45c89b91419,ng",C0035439,non-entailment,C0027051,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0457949,non-entailment,C0022661,,
"242c611e-66c7-11e7-9b73-f45c89b91419,ng",C0027765,non-entailment,C0032285,,
242f0f54-66c7-11e7-acc0-f45c89b91419,C0032227,entailment,C0032227,19,35
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0694549,non-entailment,C0026269,,
2403df5a-66c7-11e7-8d5c-f45c89b91419,C0014544,entailment,C0014544,15,31
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C0085615,non-entailment,C0020538,,
"189f5a54-66c7-11e7-aa20-f45c89b91419,ng",C0026267,non-entailment,C0038454,,
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0013182,non-entailment,C0026267,,
"241f9128-66c7-11e7-bed7-f45c89b91419,ng",C0162871,non-entailment,C0520679,,
243e546e-66c7-11e7-83a3-f45c89b91419,C0014544,entailment,C0014544,15,31
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C0150055,non-entailment,C0235329,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0152025,non-entailment,C0014544,,
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0398623,non-entailment,C0022661,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0019348,non-entailment,C0022661,,
"2429a5ee-66c7-11e7-8904-f45c89b91419,ng",C0027765,non-entailment,C0150055,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C0152025,non-entailment,C0014118,,
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0002965,non-entailment,C0020538,,
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C0007282,non-entailment,C0024117,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0020676,non-entailment,C0015230,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0149931,non-entailment,C0020538,,
"242d5542-66c7-11e7-b796-f45c89b91419,ng",C0262655,non-entailment,C0009450,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0457949,non-entailment,C0018790,,
"2424a08c-66c7-11e7-859e-f45c89b91419,ng",C0011880,non-entailment,C0403447,,
"189f55f4-66c7-11e7-9a9b-f45c89b91419,ng",C0007787,non-entailment,C0162871,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0742758,non-entailment,C0149801,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0019348,non-entailment,C0011860,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C1527303,non-entailment,C0021843,,
189807de-66c7-11e7-a3c5-f45c89b91419,C0024131,entailment,C0024131,17,22
"189f55f4-66c7-11e7-9a9b-f45c89b91419,ng",C0457949,non-entailment,C0162871,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0004364,non-entailment,C0012819,,
"1f2da486-66c7-11e7-94ca-f45c89b91419,ng",C0020456,non-entailment,C0018790,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0155909,non-entailment,C0949083,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0021843,non-entailment,C0035021,,
"1f2e261e-66c7-11e7-a8f3-f45c89b91419,ng",C1527303,non-entailment,C0027051,,
